Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,GapToPrev,Is_Following,CleanMax,Slipstream_Delta,Dirty_Air_Tax
0 days 01:03:37.207000,OCO,31,0 days 00:01:24.300000,4.0,1.0,,,0 days 00:00:29.736000,0 days 00:00:30.768000,0 days 00:00:23.796000,0 days 01:02:42.661000,0 days 01:03:13.429000,0 days 01:03:37.225000,274.0,234.0,251.0,,False,MEDIUM,4.0,True,Haas F1 Team,0 days 01:02:12.907000,,1,15.0,False,,False,True,0.585,1,328.0,,2.3840000000000003
0 days 01:05:01.243000,OCO,31,0 days 00:01:24.036000,5.0,1.0,,,0 days 00:00:29.689000,0 days 00:00:30.643000,0 days 00:00:23.704000,0 days 01:04:06.914000,0 days 01:04:37.557000,0 days 01:05:01.261000,279.0,234.0,251.0,308.0,True,MEDIUM,5.0,True,Haas F1 Team,0 days 01:03:37.207000,,1,15.0,False,,False,True,0.608,1,328.0,-20.0,2.1200000000000045
0 days 01:06:25.127000,OCO,31,0 days 00:01:23.884000,6.0,1.0,,,0 days 00:00:29.595000,0 days 00:00:30.612000,0 days 00:00:23.677000,0 days 01:05:30.856000,0 days 01:06:01.468000,0 days 01:06:25.145000,278.0,236.0,252.0,,True,MEDIUM,6.0,True,Haas F1 Team,0 days 01:05:01.243000,,1,15.0,False,,False,True,0.713,1,328.0,,1.9680000000000035
0 days 01:07:48.849000,OCO,31,0 days 00:01:23.722000,7.0,1.0,,,0 days 00:00:29.652000,0 days 00:00:30.404000,0 days 00:00:23.666000,0 days 01:06:54.797000,0 days 01:07:25.201000,0 days 01:07:48.867000,276.0,237.0,252.0,,True,MEDIUM,7.0,True,Haas F1 Team,0 days 01:06:25.127000,,1,15.0,False,,False,True,0.799,1,328.0,,1.8059999999999974
0 days 01:09:12.066000,OCO,31,0 days 00:01:23.217000,8.0,1.0,,,0 days 00:00:29.581000,0 days 00:00:30.133000,0 days 00:00:23.503000,0 days 01:08:18.448000,0 days 01:08:48.581000,0 days 01:09:12.084000,277.0,238.0,252.0,307.0,True,MEDIUM,8.0,True,Haas F1 Team,0 days 01:07:48.849000,,1,15.0,False,,False,True,0.796,1,328.0,-21.0,1.301000000000002
0 days 01:10:35.525000,OCO,31,0 days 00:01:23.459000,9.0,1.0,,,0 days 00:00:29.596000,0 days 00:00:30.174000,0 days 00:00:23.689000,0 days 01:09:41.680000,0 days 01:10:11.854000,0 days 01:10:35.543000,280.0,237.0,251.0,,False,MEDIUM,9.0,True,Haas F1 Team,0 days 01:09:12.066000,,1,15.0,False,,False,True,0.746,1,328.0,,1.5430000000000064
0 days 01:11:59.052000,OCO,31,0 days 00:01:23.527000,10.0,1.0,,,0 days 00:00:29.675000,0 days 00:00:30.160000,0 days 00:00:23.692000,0 days 01:11:05.218000,0 days 01:11:35.378000,0 days 01:11:59.070000,277.0,237.0,251.0,,False,MEDIUM,10.0,True,Haas F1 Team,0 days 01:10:35.525000,,1,15.0,False,,False,True,0.863,1,328.0,,1.6110000000000042
0 days 01:13:22.622000,OCO,31,0 days 00:01:23.570000,11.0,1.0,,,0 days 00:00:29.547000,0 days 00:00:30.346000,0 days 00:00:23.677000,0 days 01:12:28.617000,0 days 01:12:58.963000,0 days 01:13:22.640000,,238.0,251.0,,False,MEDIUM,11.0,True,Haas F1 Team,0 days 01:11:59.052000,,1,15.0,False,,False,True,0.966,1,328.0,,1.6539999999999964
0 days 01:14:46.416000,OCO,31,0 days 00:01:23.794000,12.0,1.0,,,0 days 00:00:29.572000,0 days 00:00:30.393000,0 days 00:00:23.829000,0 days 01:13:52.212000,0 days 01:14:22.605000,0 days 01:14:46.434000,,237.0,252.0,,False,MEDIUM,12.0,True,Haas F1 Team,0 days 01:13:22.622000,,1,15.0,False,,False,True,0.935,1,328.0,,1.8780000000000001
0 days 01:16:09.969000,OCO,31,0 days 00:01:23.553000,13.0,1.0,,,0 days 00:00:29.658000,0 days 00:00:30.243000,0 days 00:00:23.652000,0 days 01:15:16.092000,0 days 01:15:46.335000,0 days 01:16:09.987000,,238.0,251.0,306.0,False,MEDIUM,13.0,True,Haas F1 Team,0 days 01:14:46.416000,,1,15.0,False,,False,True,0.969,1,328.0,-22.0,1.6370000000000005
0 days 01:17:36.228000,OCO,31,0 days 00:01:26.259000,14.0,1.0,,0 days 01:17:34.555000,0 days 00:00:29.765000,0 days 00:00:30.156000,0 days 00:00:26.338000,0 days 01:16:39.752000,0 days 01:17:09.908000,0 days 01:17:36.246000,278.0,240.0,,,False,MEDIUM,14.0,True,Haas F1 Team,0 days 01:16:09.969000,,1,16.0,False,,False,False,0.576,1,328.0,,4.3430000000000035
0 days 01:19:18.558000,OCO,31,0 days 00:01:42.330000,15.0,2.0,0 days 01:17:56.971000,,0 days 00:00:49.468000,0 days 00:00:29.989000,0 days 00:00:22.873000,0 days 01:18:25.714000,0 days 01:18:55.703000,0 days 01:19:18.576000,275.0,239.0,247.0,,False,HARD,1.0,True,Haas F1 Team,0 days 01:17:36.228000,,1,19.0,False,,False,False,1.095,1,328.0,,20.414
0 days 01:20:40.598000,OCO,31,0 days 00:01:22.040000,16.0,2.0,,,0 days 00:00:29.606000,0 days 00:00:29.393000,0 days 00:00:23.041000,0 days 01:19:48.182000,0 days 01:20:17.575000,0 days 01:20:40.616000,278.0,241.0,247.0,288.0,True,HARD,2.0,True,Haas F1 Team,0 days 01:19:18.558000,,1,19.0,False,,False,True,1.138,1,328.0,-40.0,0.12400000000000944
0 days 01:22:02.514000,OCO,31,0 days 00:01:21.916000,17.0,2.0,,,0 days 00:00:29.452000,0 days 00:00:29.432000,0 days 00:00:23.032000,0 days 01:21:10.068000,0 days 01:21:39.500000,0 days 01:22:02.532000,276.0,242.0,247.0,291.0,True,HARD,3.0,True,Haas F1 Team,0 days 01:20:40.598000,,1,19.0,False,,False,True,1.282,0,328.0,0.0,0.0
0 days 01:23:24.448000,OCO,31,0 days 00:01:21.934000,18.0,2.0,,,0 days 00:00:29.424000,0 days 00:00:29.292000,0 days 00:00:23.218000,0 days 01:22:31.956000,0 days 01:23:01.248000,0 days 01:23:24.466000,279.0,243.0,246.0,290.0,False,HARD,4.0,True,Haas F1 Team,0 days 01:22:02.514000,,1,19.0,False,,False,True,1.085,1,328.0,-38.0,0.018000000000000682
0 days 01:24:46.748000,OCO,31,0 days 00:01:22.300000,19.0,2.0,,,0 days 00:00:29.501000,0 days 00:00:29.582000,0 days 00:00:23.217000,0 days 01:23:53.967000,0 days 01:24:23.549000,0 days 01:24:46.766000,276.0,240.0,246.0,291.0,False,HARD,5.0,True,Haas F1 Team,0 days 01:23:24.448000,,1,19.0,False,,False,True,1.16,1,328.0,-37.0,0.38400000000000034
0 days 01:26:08.943000,OCO,31,0 days 00:01:22.195000,20.0,2.0,,,0 days 00:00:29.570000,0 days 00:00:29.507000,0 days 00:00:23.118000,0 days 01:25:16.336000,0 days 01:25:45.843000,0 days 01:26:08.961000,280.0,242.0,246.0,,False,HARD,6.0,True,Haas F1 Team,0 days 01:24:46.748000,,1,19.0,False,,False,True,1.171,1,328.0,,0.27899999999999636
0 days 01:27:31.319000,OCO,31,0 days 00:01:22.376000,21.0,2.0,,,0 days 00:00:29.531000,0 days 00:00:29.527000,0 days 00:00:23.318000,0 days 01:26:38.492000,0 days 01:27:08.019000,0 days 01:27:31.337000,277.0,241.0,246.0,292.0,False,HARD,7.0,True,Haas F1 Team,0 days 01:26:08.943000,,1,18.0,False,,False,True,1.164,1,328.0,-36.0,0.46000000000000796
0 days 01:28:53.854000,OCO,31,0 days 00:01:22.535000,22.0,2.0,,,0 days 00:00:29.621000,0 days 00:00:29.663000,0 days 00:00:23.251000,0 days 01:28:00.958000,0 days 01:28:30.621000,0 days 01:28:53.872000,,241.0,246.0,290.0,False,HARD,8.0,True,Haas F1 Team,0 days 01:27:31.319000,,1,17.0,False,,False,True,1.324,0,328.0,0.0,0.6189999999999998
0 days 01:30:16.482000,OCO,31,0 days 00:01:22.628000,23.0,2.0,,,0 days 00:00:29.566000,0 days 00:00:29.630000,0 days 00:00:23.432000,0 days 01:29:23.438000,0 days 01:29:53.068000,0 days 01:30:16.500000,276.0,240.0,246.0,291.0,False,HARD,9.0,True,Haas F1 Team,0 days 01:28:53.854000,,1,17.0,False,,False,True,1.525,0,328.0,0.0,0.7120000000000033
0 days 01:31:39.194000,OCO,31,0 days 00:01:22.712000,24.0,2.0,,,0 days 00:00:29.616000,0 days 00:00:29.711000,0 days 00:00:23.385000,0 days 01:30:46.116000,0 days 01:31:15.827000,0 days 01:31:39.212000,278.0,241.0,247.0,,False,HARD,10.0,True,Haas F1 Team,0 days 01:30:16.482000,,1,17.0,False,,False,True,1.626,0,328.0,0.0,0.7960000000000065
0 days 01:33:01.978000,OCO,31,0 days 00:01:22.784000,25.0,2.0,,,0 days 00:00:29.602000,0 days 00:00:29.705000,0 days 00:00:23.477000,0 days 01:32:08.814000,0 days 01:32:38.519000,0 days 01:33:01.996000,,239.0,246.0,290.0,False,HARD,11.0,True,Haas F1 Team,0 days 01:31:39.194000,,1,17.0,False,,False,True,1.599,0,328.0,0.0,0.8680000000000092
0 days 01:34:24.746000,OCO,31,0 days 00:01:22.768000,26.0,2.0,,,0 days 00:00:29.636000,0 days 00:00:29.817000,0 days 00:00:23.315000,0 days 01:33:31.632000,0 days 01:34:01.449000,0 days 01:34:24.764000,280.0,240.0,247.0,289.0,False,HARD,12.0,True,Haas F1 Team,0 days 01:33:01.978000,,1,17.0,False,,False,True,1.467,0,328.0,0.0,0.8520000000000039
0 days 01:35:48.056000,OCO,31,0 days 00:01:23.310000,27.0,2.0,,,0 days 00:00:29.745000,0 days 00:00:30.155000,0 days 00:00:23.410000,0 days 01:34:54.509000,0 days 01:35:24.664000,0 days 01:35:48.074000,278.0,237.0,248.0,291.0,False,HARD,13.0,True,Haas F1 Team,0 days 01:34:24.746000,,1,17.0,False,,False,True,1.668,0,328.0,0.0,1.3940000000000055
0 days 01:37:11.412000,OCO,31,0 days 00:01:23.356000,28.0,2.0,,,0 days 00:00:29.820000,0 days 00:00:29.888000,0 days 00:00:23.648000,0 days 01:36:17.894000,0 days 01:36:47.782000,0 days 01:37:11.430000,277.0,240.0,247.0,,False,HARD,14.0,True,Haas F1 Team,0 days 01:35:48.056000,,1,17.0,False,,False,True,1.563,0,328.0,0.0,1.4399999999999977
0 days 01:38:34.876000,OCO,31,0 days 00:01:23.464000,29.0,2.0,,,0 days 00:00:29.787000,0 days 00:00:30.014000,0 days 00:00:23.663000,0 days 01:37:41.217000,0 days 01:38:11.231000,0 days 01:38:34.894000,280.0,239.0,247.0,,False,HARD,15.0,True,Haas F1 Team,0 days 01:37:11.412000,,1,17.0,False,,False,True,1.206,0,328.0,0.0,1.5480000000000018
0 days 01:39:58.903000,OCO,31,0 days 00:01:24.027000,30.0,2.0,,,0 days 00:00:29.847000,0 days 00:00:30.321000,0 days 00:00:23.859000,0 days 01:39:04.741000,0 days 01:39:35.062000,0 days 01:39:58.921000,279.0,239.0,250.0,292.0,False,HARD,16.0,True,Haas F1 Team,0 days 01:38:34.876000,,1,17.0,False,,False,True,0.78,1,328.0,-36.0,2.111000000000004
0 days 01:41:22.859000,OCO,31,0 days 00:01:23.956000,31.0,2.0,,,0 days 00:00:29.744000,0 days 00:00:30.303000,0 days 00:00:23.909000,0 days 01:40:28.665000,0 days 01:40:58.968000,0 days 01:41:22.877000,283.0,236.0,246.0,305.0,False,HARD,17.0,True,Haas F1 Team,0 days 01:39:58.903000,,1,16.0,False,,False,True,1.095,1,328.0,-23.0,2.0400000000000063
0 days 01:42:46.717000,OCO,31,0 days 00:01:23.858000,32.0,2.0,,,0 days 00:00:29.811000,0 days 00:00:30.271000,0 days 00:00:23.776000,0 days 01:41:52.688000,0 days 01:42:22.959000,0 days 01:42:46.735000,279.0,238.0,247.0,291.0,False,HARD,18.0,True,Haas F1 Team,0 days 01:41:22.859000,,1,16.0,False,,False,True,1.297,0,328.0,0.0,1.9420000000000073
0 days 01:44:10.150000,OCO,31,0 days 00:01:23.433000,33.0,2.0,,,0 days 00:00:29.856000,0 days 00:00:29.966000,0 days 00:00:23.611000,0 days 01:43:16.591000,0 days 01:43:46.557000,0 days 01:44:10.168000,278.0,241.0,247.0,292.0,False,HARD,19.0,True,Haas F1 Team,0 days 01:42:46.717000,,1,15.0,False,,False,True,1.495,0,328.0,0.0,1.5170000000000101
0 days 01:45:33.309000,OCO,31,0 days 00:01:23.159000,34.0,2.0,,,0 days 00:00:29.658000,0 days 00:00:29.897000,0 days 00:00:23.604000,0 days 01:44:39.826000,0 days 01:45:09.723000,0 days 01:45:33.327000,280.0,239.0,246.0,290.0,False,HARD,20.0,True,Haas F1 Team,0 days 01:44:10.150000,,1,14.0,False,,False,True,1.518,0,328.0,0.0,1.2430000000000092
0 days 01:46:56.689000,OCO,31,0 days 00:01:23.380000,35.0,2.0,,,0 days 00:00:29.791000,0 days 00:00:29.873000,0 days 00:00:23.716000,0 days 01:46:03.118000,0 days 01:46:32.991000,0 days 01:46:56.707000,279.0,237.0,246.0,289.0,False,HARD,21.0,True,Haas F1 Team,0 days 01:45:33.309000,,1,14.0,False,,False,True,1.801,0,328.0,0.0,1.4639999999999986
0 days 01:48:19.696000,OCO,31,0 days 00:01:23.007000,36.0,2.0,,,0 days 00:00:29.713000,0 days 00:00:29.804000,0 days 00:00:23.490000,0 days 01:47:26.420000,0 days 01:47:56.224000,0 days 01:48:19.714000,,240.0,247.0,290.0,False,HARD,22.0,True,Haas F1 Team,0 days 01:46:56.689000,,1,14.0,False,,False,True,1.729,0,328.0,0.0,1.0910000000000082
0 days 01:49:43.309000,OCO,31,0 days 00:01:23.613000,37.0,2.0,,,0 days 00:00:29.852000,0 days 00:00:30.085000,0 days 00:00:23.676000,0 days 01:48:49.566000,0 days 01:49:19.651000,0 days 01:49:43.327000,278.0,239.0,252.0,,False,HARD,23.0,True,Haas F1 Team,0 days 01:48:19.696000,,1,14.0,False,,False,True,1.009,1,328.0,,1.6970000000000027
0 days 01:51:06.401000,OCO,31,0 days 00:01:23.092000,38.0,2.0,,,0 days 00:00:29.559000,0 days 00:00:30.006000,0 days 00:00:23.527000,0 days 01:50:12.886000,0 days 01:50:42.892000,0 days 01:51:06.419000,281.0,241.0,247.0,304.0,False,HARD,24.0,True,Haas F1 Team,0 days 01:49:43.309000,,1,13.0,False,,False,True,4.982,0,328.0,0.0,1.176000000000002
0 days 01:52:28.615000,OCO,31,0 days 00:01:22.214000,39.0,2.0,,,0 days 00:00:29.520000,0 days 00:00:29.389000,0 days 00:00:23.305000,0 days 01:51:35.939000,0 days 01:52:05.328000,0 days 01:52:28.633000,276.0,242.0,248.0,290.0,False,HARD,25.0,True,Haas F1 Team,0 days 01:51:06.401000,,1,13.0,False,,False,True,3.465,0,328.0,0.0,0.2980000000000018
0 days 01:53:51.054000,OCO,31,0 days 00:01:22.439000,40.0,2.0,,,0 days 00:00:29.625000,0 days 00:00:29.425000,0 days 00:00:23.389000,0 days 01:52:58.258000,0 days 01:53:27.683000,0 days 01:53:51.072000,275.0,240.0,247.0,,False,HARD,26.0,True,Haas F1 Team,0 days 01:52:28.615000,,1,13.0,False,,False,True,3.163,0,328.0,0.0,0.5229999999999961
0 days 01:55:15.262000,OCO,31,0 days 00:01:24.208000,41.0,2.0,,,0 days 00:00:30.575000,0 days 00:00:30.116000,0 days 00:00:23.517000,0 days 01:54:21.647000,0 days 01:54:51.763000,0 days 01:55:15.280000,284.0,240.0,248.0,,False,HARD,27.0,True,Haas F1 Team,0 days 01:53:51.054000,,1,14.0,False,,False,True,1.412,0,328.0,0.0,2.2920000000000016
0 days 01:56:37.960000,OCO,31,0 days 00:01:22.698000,42.0,2.0,,,0 days 00:00:29.588000,0 days 00:00:29.749000,0 days 00:00:23.361000,0 days 01:55:44.868000,0 days 01:56:14.617000,0 days 01:56:37.978000,276.0,242.0,248.0,291.0,False,HARD,28.0,True,Haas F1 Team,0 days 01:55:15.262000,,1,13.0,False,,False,True,2.388,0,328.0,0.0,0.7819999999999965
0 days 01:58:00.425000,OCO,31,0 days 00:01:22.465000,43.0,2.0,,,0 days 00:00:29.589000,0 days 00:00:29.604000,0 days 00:00:23.272000,0 days 01:57:07.567000,0 days 01:57:37.171000,0 days 01:58:00.443000,277.0,241.0,249.0,289.0,False,HARD,29.0,True,Haas F1 Team,0 days 01:56:37.960000,,1,12.0,False,,False,True,2.264,0,328.0,0.0,0.5490000000000066
0 days 01:59:24.257000,OCO,31,0 days 00:01:23.832000,44.0,2.0,,,0 days 00:00:30.033000,0 days 00:00:30.243000,0 days 00:00:23.556000,0 days 01:58:30.476000,0 days 01:59:00.719000,0 days 01:59:24.275000,271.0,240.0,247.0,291.0,False,HARD,30.0,True,Haas F1 Team,0 days 01:58:00.425000,,1,13.0,False,,False,True,1.939,0,328.0,0.0,1.9159999999999968
0 days 02:00:46.730000,OCO,31,0 days 00:01:22.473000,45.0,2.0,,,0 days 00:00:29.525000,0 days 00:00:29.600000,0 days 00:00:23.348000,0 days 01:59:53.800000,0 days 02:00:23.400000,0 days 02:00:46.748000,275.0,242.0,247.0,290.0,False,HARD,31.0,True,Haas F1 Team,0 days 01:59:24.257000,,1,13.0,False,,False,True,2.466,0,328.0,0.0,0.5570000000000022
0 days 02:02:09.136000,OCO,31,0 days 00:01:22.406000,46.0,2.0,,,0 days 00:00:29.573000,0 days 00:00:29.514000,0 days 00:00:23.319000,0 days 02:01:16.321000,0 days 02:01:45.835000,0 days 02:02:09.154000,276.0,242.0,247.0,289.0,False,HARD,32.0,True,Haas F1 Team,0 days 02:00:46.730000,,1,13.0,False,,False,True,2.623,0,328.0,0.0,0.4900000000000091
0 days 02:03:31.416000,OCO,31,0 days 00:01:22.280000,47.0,2.0,,,0 days 00:00:29.520000,0 days 00:00:29.439000,0 days 00:00:23.321000,0 days 02:02:38.674000,0 days 02:03:08.113000,0 days 02:03:31.434000,277.0,242.0,249.0,290.0,False,HARD,33.0,True,Haas F1 Team,0 days 02:02:09.136000,,1,13.0,False,,False,True,1.899,0,328.0,0.0,0.3640000000000043
0 days 02:04:53.754000,OCO,31,0 days 00:01:22.338000,48.0,2.0,,,0 days 00:00:29.476000,0 days 00:00:29.554000,0 days 00:00:23.308000,0 days 02:04:00.910000,0 days 02:04:30.464000,0 days 02:04:53.772000,278.0,241.0,248.0,291.0,False,HARD,34.0,True,Haas F1 Team,0 days 02:03:31.416000,,1,13.0,False,,False,True,1.749,0,328.0,0.0,0.42199999999999704
0 days 02:06:16.164000,OCO,31,0 days 00:01:22.410000,49.0,2.0,,,0 days 00:00:29.620000,0 days 00:00:29.488000,0 days 00:00:23.302000,0 days 02:05:23.392000,0 days 02:05:52.880000,0 days 02:06:16.182000,277.0,244.0,248.0,292.0,False,HARD,35.0,True,Haas F1 Team,0 days 02:04:53.754000,,1,13.0,False,,False,True,1.582,0,328.0,0.0,0.4939999999999998
0 days 02:07:39.161000,OCO,31,0 days 00:01:22.997000,50.0,2.0,,,0 days 00:00:29.834000,0 days 00:00:29.631000,0 days 00:00:23.532000,0 days 02:06:46.016000,0 days 02:07:15.647000,0 days 02:07:39.179000,282.0,243.0,249.0,291.0,False,HARD,36.0,True,Haas F1 Team,0 days 02:06:16.164000,,1,14.0,False,,False,True,1.657,0,328.0,0.0,1.081000000000003
0 days 02:09:01.690000,OCO,31,0 days 00:01:22.529000,51.0,2.0,,,0 days 00:00:29.619000,0 days 00:00:29.450000,0 days 00:00:23.460000,0 days 02:08:08.798000,0 days 02:08:38.248000,0 days 02:09:01.708000,280.0,243.0,248.0,292.0,False,HARD,37.0,True,Haas F1 Team,0 days 02:07:39.161000,,1,13.0,False,,False,True,3.985,0,328.0,0.0,0.6129999999999995
0 days 02:10:25.749000,OCO,31,0 days 00:01:24.059000,52.0,2.0,,,0 days 00:00:30.464000,0 days 00:00:30.237000,0 days 00:00:23.358000,0 days 02:09:32.172000,0 days 02:10:02.409000,0 days 02:10:25.767000,226.0,242.0,249.0,289.0,False,HARD,38.0,True,Haas F1 Team,0 days 02:09:01.690000,,1,13.0,False,,False,True,7.767,0,328.0,0.0,2.1430000000000007
0 days 02:11:47.795000,OCO,31,0 days 00:01:22.046000,53.0,2.0,,,0 days 00:00:29.502000,0 days 00:00:29.313000,0 days 00:00:23.231000,0 days 02:10:55.269000,0 days 02:11:24.582000,0 days 02:11:47.813000,281.0,244.0,249.0,290.0,False,HARD,39.0,True,Haas F1 Team,0 days 02:10:25.749000,,1,13.0,False,,False,True,9.418,0,328.0,0.0,0.13000000000000966
0 days 02:13:11.898000,OCO,31,0 days 00:01:24.103000,54.0,2.0,,,0 days 00:00:30.656000,0 days 00:00:30.068000,0 days 00:00:23.379000,0 days 02:12:18.469000,0 days 02:12:48.537000,0 days 02:13:11.916000,206.0,245.0,249.0,289.0,False,HARD,40.0,True,Haas F1 Team,0 days 02:11:47.795000,,1,13.0,False,,False,True,13.354,0,328.0,0.0,2.1869999999999976
0 days 02:14:34.095000,OCO,31,0 days 00:01:22.197000,55.0,2.0,,,0 days 00:00:29.605000,0 days 00:00:29.260000,0 days 00:00:23.332000,0 days 02:13:41.521000,0 days 02:14:10.781000,0 days 02:14:34.113000,278.0,242.0,249.0,291.0,False,HARD,41.0,True,Haas F1 Team,0 days 02:13:11.898000,,1,13.0,False,,False,True,15.529,0,328.0,0.0,0.2810000000000059
0 days 02:15:56.231000,OCO,31,0 days 00:01:22.136000,56.0,2.0,,,0 days 00:00:29.590000,0 days 00:00:29.318000,0 days 00:00:23.228000,0 days 02:15:03.703000,0 days 02:15:33.021000,0 days 02:15:56.249000,277.0,242.0,248.0,289.0,False,HARD,42.0,True,Haas F1 Team,0 days 02:14:34.095000,,1,13.0,False,,False,True,17.169,0,328.0,0.0,0.21999999999999886
0 days 02:17:18.318000,OCO,31,0 days 00:01:22.087000,57.0,2.0,,,0 days 00:00:29.656000,0 days 00:00:29.258000,0 days 00:00:23.173000,0 days 02:16:25.905000,0 days 02:16:55.163000,0 days 02:17:18.336000,,242.0,248.0,288.0,False,HARD,43.0,True,Haas F1 Team,0 days 02:15:56.231000,,1,13.0,False,,False,True,18.787,0,328.0,0.0,0.17100000000000648
0 days 02:18:40.401000,OCO,31,0 days 00:01:22.083000,58.0,2.0,,,0 days 00:00:29.568000,0 days 00:00:29.312000,0 days 00:00:23.203000,0 days 02:17:47.904000,0 days 02:18:17.216000,0 days 02:18:40.419000,279.0,242.0,248.0,,False,HARD,44.0,True,Haas F1 Team,0 days 02:17:18.318000,,1,13.0,False,,False,True,20.429,0,328.0,0.0,0.1670000000000016
0 days 02:20:02.549000,OCO,31,0 days 00:01:22.148000,59.0,2.0,,,0 days 00:00:29.575000,0 days 00:00:29.236000,0 days 00:00:23.337000,0 days 02:19:09.994000,0 days 02:19:39.230000,0 days 02:20:02.567000,278.0,243.0,248.0,289.0,False,HARD,45.0,True,Haas F1 Team,0 days 02:18:40.401000,,1,13.0,False,,False,True,21.935,0,328.0,0.0,0.23199999999999932
0 days 02:21:24.596000,OCO,31,0 days 00:01:22.047000,60.0,2.0,,,0 days 00:00:29.527000,0 days 00:00:29.281000,0 days 00:00:23.239000,0 days 02:20:32.094000,0 days 02:21:01.375000,0 days 02:21:24.614000,277.0,244.0,248.0,290.0,False,HARD,46.0,True,Haas F1 Team,0 days 02:20:02.549000,,1,13.0,False,,False,True,23.058,0,328.0,0.0,0.13100000000000023
0 days 02:22:46.983000,OCO,31,0 days 00:01:22.387000,61.0,2.0,,,0 days 00:00:29.548000,0 days 00:00:29.519000,0 days 00:00:23.320000,0 days 02:21:54.162000,0 days 02:22:23.681000,0 days 02:22:47.001000,,242.0,231.0,289.0,False,HARD,47.0,True,Haas F1 Team,0 days 02:21:24.596000,,1,13.0,False,,False,True,24.447,0,328.0,0.0,0.47100000000000364
0 days 02:24:12.408000,OCO,31,0 days 00:01:25.425000,62.0,2.0,,,0 days 00:00:32.180000,0 days 00:00:29.880000,0 days 00:00:23.365000,0 days 02:23:19.181000,0 days 02:23:49.061000,0 days 02:24:12.426000,281.0,241.0,251.0,252.0,False,HARD,48.0,True,Haas F1 Team,0 days 02:22:46.983000,,1,13.0,False,,False,True,28.875,0,328.0,0.0,3.5090000000000003
0 days 02:25:35.087000,OCO,31,0 days 00:01:22.679000,63.0,2.0,,,0 days 00:00:29.666000,0 days 00:00:29.652000,0 days 00:00:23.361000,0 days 02:24:42.092000,0 days 02:25:11.744000,0 days 02:25:35.105000,282.0,242.0,250.0,291.0,False,HARD,49.0,True,Haas F1 Team,0 days 02:24:12.408000,,1,13.0,False,,False,True,28.356,0,328.0,0.0,0.7630000000000052
0 days 02:26:58.683000,OCO,31,0 days 00:01:23.596000,64.0,2.0,,,0 days 00:00:30.119000,0 days 00:00:29.951000,0 days 00:00:23.526000,0 days 02:26:05.224000,0 days 02:26:35.175000,0 days 02:26:58.701000,280.0,242.0,249.0,,False,HARD,50.0,True,Haas F1 Team,0 days 02:25:35.087000,,1,14.0,False,,False,True,2.467,0,328.0,0.0,1.6800000000000068
0 days 02:28:22.396000,OCO,31,0 days 00:01:23.713000,65.0,2.0,,,0 days 00:00:30.218000,0 days 00:00:30.015000,0 days 00:00:23.480000,0 days 02:27:28.919000,0 days 02:27:58.934000,0 days 02:28:22.414000,,240.0,248.0,289.0,False,HARD,51.0,True,Haas F1 Team,0 days 02:26:58.683000,,1,15.0,False,,False,True,2.994,0,328.0,0.0,1.796999999999997
0 days 02:29:46.298000,OCO,31,0 days 00:01:23.902000,66.0,2.0,,,0 days 00:00:29.863000,0 days 00:00:30.497000,0 days 00:00:23.542000,0 days 02:28:52.277000,0 days 02:29:22.774000,0 days 02:29:46.316000,270.0,239.0,249.0,291.0,False,HARD,52.0,True,Haas F1 Team,0 days 02:28:22.396000,,1,16.0,False,,False,True,2.151,0,328.0,0.0,1.9860000000000042
0 days 02:31:08.922000,OCO,31,0 days 00:01:22.624000,67.0,2.0,,,0 days 00:00:29.623000,0 days 00:00:29.575000,0 days 00:00:23.426000,0 days 02:30:15.939000,0 days 02:30:45.514000,0 days 02:31:08.940000,278.0,241.0,249.0,292.0,False,HARD,53.0,True,Haas F1 Team,0 days 02:29:46.298000,,1,16.0,False,,False,True,3.584,0,328.0,0.0,0.7079999999999984
0 days 02:32:31.447000,OCO,31,0 days 00:01:22.525000,68.0,2.0,,,0 days 00:00:29.547000,0 days 00:00:29.594000,0 days 00:00:23.384000,0 days 02:31:38.487000,0 days 02:32:08.081000,0 days 02:32:31.465000,280.0,239.0,249.0,291.0,False,HARD,54.0,True,Haas F1 Team,0 days 02:31:08.922000,,1,16.0,False,,False,True,5.085,0,328.0,0.0,0.6090000000000089
0 days 02:33:54.709000,OCO,31,0 days 00:01:23.262000,69.0,2.0,,,0 days 00:00:29.583000,0 days 00:00:30.067000,0 days 00:00:23.612000,0 days 02:33:01.048000,0 days 02:33:31.115000,0 days 02:33:54.727000,279.0,240.0,246.0,,False,HARD,55.0,True,Haas F1 Team,0 days 02:32:31.447000,,1,16.0,False,,False,True,7.147,0,328.0,0.0,1.3460000000000036
